15.99,16.096,16.096,16.043,16.043,16.043,16.308,16.573,16.255,16.255,16.52,16.414,16.52,16.679,17.951,22.297,27.597,28.445,26.431,20.495,16.626,15.566,15.566,15.619,15.46,15.248,15.248,15.248,15.301,15.142,14.612,13.287,12.969,12.757,12.704,12.227,12.015,11.273,11.485,12.439,15.354,15.778,16.202,16.361,16.785,17.792,18.004,17.898,17.739,18.322,18.746,18.746,18.746,18.852,18.534,18.587,18.534,18.375,18.428
16.096,16.043,16.043,16.202,16.149,16.202,16.467,16.52,16.414,16.043,16.467,16.467,16.202,16.573,18.534,23.251,28.074,29.558,28.551,23.728,17.527,16.149,15.619,15.46,15.407,15.354,15.142,15.248,15.195,14.824,14.506,13.075,12.651,12.916,12.386,12.28,11.803,11.061,11.485,13.075,15.778,15.778,16.149,16.308,16.255,17.686,17.792,17.686,17.739,17.898,18.11,18.481,18.534,18.428,18.375,18.269,18.322,18.11,18.057
15.937,16.096,15.99,16.096,16.308,16.202,16.308,16.361,16.255,16.308,16.414,16.467,16.467,16.361,16.997,19.488,24.205,26.484,26.802,24.417,18.534,15.99,15.725,15.566,15.46,15.195,15.195,15.195,15.142,14.93,14.612,13.234,12.916,12.704,12.651,12.439,12.015,11.114,11.379,12.757,15.619,15.937,16.202,16.149,16.043,16.838,17.792,17.792,17.633,17.739,17.739,18.216,18.269,18.11,18.163,18.11,18.057,17.951,17.633
16.043,16.202,16.202,16.202,16.202,16.52,16.308,16.52,16.308,16.467,16.414,16.573,16.308,16.361,16.361,16.838,18.746,23.41,27.597,26.855,20.813,16.308,15.778,15.407,15.407,15.301,15.142,14.983,15.089,14.877,14.612,13.181,12.704,12.598,12.598,12.545,11.909,11.114,11.273,12.015,15.513,15.672,15.831,16.043,15.831,15.937,17.209,17.262,17.633,17.527,17.686,17.58,17.951,17.792,17.792,18.004,17.739,17.527,17.368
16.096,16.043,16.255,16.096,16.149,16.361,16.361,16.467,16.361,16.573,16.626,16.626,16.414,16.255,16.202,16.255,16.679,18.958,25.371,26.325,22.085,17.739,15.831,15.407,15.46,15.354,15.301,15.354,15.142,14.93,14.824,13.287,12.704,12.81,12.757,12.386,12.068,11.326,11.432,11.909,15.142,15.725,15.725,15.99,15.672,15.46,15.831,16.626,17.103,17.262,17.421,17.315,17.421,17.421,17.421,17.58,17.633,17.58,17.156
16.255,16.308,16.043,16.202,16.255,16.361,16.626,16.414,16.52,16.467,16.626,16.573,16.414,16.202,16.149,16.096,16.308,17.05,21.29,24.364,23.675,20.389,16.785,15.566,15.195,15.142,15.354,15.248,15.248,15.248,14.877,13.658,12.757,12.81,12.916,12.651,12.757,12.386,12.333,12.757,15.089,15.301,15.513,16.202,15.725,15.566,15.46,15.99,16.255,16.679,17.05,17.156,17.103,17.156,17.262,17.156,17.368,17.262,17.103
16.255,16.149,16.255,16.361,16.308,16.414,16.573,16.573,16.679,16.944,16.785,16.52,16.361,16.202,16.202,15.99,15.937,16.255,18.958,23.357,24.205,22.986,19.435,16.149,15.513,15.248,15.407,15.248,15.036,15.142,14.877,13.976,12.81,13.287,13.287,13.287,13.34,13.552,13.446,13.658,15.036,15.46,15.619,16.361,15.831,15.513,15.407,15.884,15.884,15.937,16.043,16.308,16.149,16.202,16.361,16.361,16.679,16.838,16.467
16.202,16.149,16.096,16.308,16.414,16.361,16.414,16.679,16.626,16.838,16.838,16.414,16.255,16.255,16.043,15.884,15.937,15.99,17.156,21.82,24.576,23.94,22.138,17.898,15.778,15.407,15.301,15.195,15.142,14.983,14.824,14.453,13.287,13.393,13.393,13.34,13.234,13.34,13.499,13.658,14.718,15.248,15.672,16.202,15.99,15.884,15.672,15.725,15.778,15.884,15.619,15.619,15.566,15.513,15.195,15.301,15.301,16.626,16.626
16.202,16.149,16.149,16.255,16.255,16.414,16.361,16.626,16.679,16.785,16.732,16.573,16.361,16.149,16.096,15.884,15.937,15.937,16.255,19.594,23.887,24.311,23.463,21.343,16.997,15.407,15.407,15.142,15.248,15.142,14.93,14.347,13.181,13.128,13.287,13.393,13.393,13.34,13.446,13.711,14.718,15.566,15.937,16.308,16.149,16.096,15.725,15.884,15.672,15.619,15.354,14.877,14.506,14.188,13.817,14.029,14.559,16.043,16.732
16.361,16.361,16.52,16.096,16.308,16.308,16.361,16.414,16.573,16.573,16.785,16.467,16.52,16.202,16.043,15.884,15.778,15.778,16.043,18.269,23.516,24.523,24.47,23.622,19.7,15.884,15.407,14.983,15.195,14.877,14.771,14.241,13.499,13.658,13.605,13.87,13.499,13.552,13.817,14.188,15.089,15.778,16.096,16.52,16.308,16.096,15.937,15.99,15.672,15.566,14.877,14.082,13.923,13.764,13.658,13.923,14.241,15.089,16.414
16.255,16.308,16.255,16.202,16.149,16.308,16.255,16.361,16.467,16.308,16.361,16.308,16.255,16.043,15.937,15.725,15.619,15.619,15.884,17.05,22.244,24.311,24.947,24.311,22.032,17.262,15.566,15.354,14.983,14.718,14.665,14.241,14.294,14.559,14.877,14.93,15.301,15.354,15.672,16.255,16.043,16.096,16.202,16.573,16.467,15.99,15.831,15.99,15.831,15.354,14.93,13.923,13.87,13.711,13.499,13.552,13.658,13.923,15.407
16.414,16.202,16.255,16.308,16.414,16.361,16.414,16.414,16.626,16.467,16.414,16.573,16.308,16.096,15.831,15.778,15.778,15.513,15.884,16.467,21.396,24.576,25.583,24.894,23.039,19.17,15.672,15.301,15.089,14.93,14.877,14.294,15.778,16.361,16.361,16.467,16.202,16.096,16.414,16.414,16.414,16.308,16.149,16.679,16.52,16.043,15.672,15.937,15.937,15.619,14.93,13.764,13.764,13.87,13.658,13.552,13.711,13.923,15.089
16.467,16.308,16.361,16.202,16.308,16.255,16.255,16.467,16.732,16.467,16.202,16.361,16.202,16.096,15.99,15.937,15.672,15.513,15.566,16.149,19.753,24.046,24.735,24.417,23.781,21.184,16.043,15.301,14.983,14.93,14.93,14.4,15.937,16.573,16.255,16.255,16.255,16.149,16.361,16.308,16.255,16.255,15.937,16.255,16.308,15.99,15.831,15.831,15.937,15.619,15.036,13.711,13.34,13.287,13.34,13.181,13.34,13.605,14.559
16.255,16.308,16.361,16.414,16.414,16.149,16.467,16.626,16.732,16.308,16.467,16.361,15.99,16.096,16.043,15.725,15.672,15.619,15.672,15.831,18.004,23.781,25.636,25.371,23.251,21.82,16.785,15.195,14.93,15.089,14.665,14.347,15.937,16.467,16.414,16.255,16.149,16.255,16.467,16.361,16.361,16.096,15.301,15.937,16.467,16.149,15.831,15.778,15.831,15.619,14.771,12.969,12.598,12.121,11.962,12.015,11.909,12.439,13.446
16.467,16.52,16.467,16.52,16.52,16.467,16.573,16.785,16.785,16.679,16.626,16.52,16.255,16.149,16.096,15.725,15.619,15.513,15.619,16.043,16.732,22.297,24.894,24.523,23.039,22.827,18.004,15.407,15.301,15.195,14.877,14.771,15.619,16.414,16.732,16.626,16.361,16.573,16.573,16.361,16.573,15.884,15.036,15.513,16.891,16.626,15.937,16.149,16.043,15.778,14.824,12.174,11.379,11.538,11.485,11.591,10.955,12.227,13.605
16.467,16.732,16.414,16.573,16.573,16.52,16.679,16.679,16.626,16.626,16.679,16.467,16.255,16.149,16.043,15.778,15.46,15.619,15.672,15.725,16.096,19.912,25.636,25.212,23.092,23.145,19.753,15.566,15.195,15.195,15.195,14.347,15.301,16.626,16.573,16.52,16.573,16.679,16.626,16.626,16.573,16.202,15.513,15.354,17.421,16.891,16.202,15.99,16.043,15.778,15.036,12.439,11.432,11.644,12.174,11.061,10.531,11.962,13.287
16.626,16.626,16.573,16.679,16.732,16.626,16.732,16.414,16.52,16.52,16.308,16.202,16.255,16.255,15.778,15.672,15.407,15.46,15.46,15.672,15.672,18.958,24.311,25.318,24.152,23.41,22.403,16.096,15.407,15.142,14.771,14.771,14.983,16.52,16.52,16.626,16.626,16.679,16.732,16.626,16.255,16.361,15.937,15.99,17.527,17.156,16.255,15.99,15.99,15.725,15.248,12.545,11.538,12.015,11.432,10.584,9.948,11.75,12.81
16.891,16.997,16.732,16.732,16.944,16.467,16.785,16.52,16.573,16.467,16.255,16.202,15.99,15.884,15.619,15.619,15.46,15.407,15.513,15.619,15.619,18.534,24.682,23.993,23.622,23.834,24.258,17.686,15.301,15.036,14.771,14.93,15.089,16.467,16.626,16.52,16.467,16.573,16.52,16.573,16.467,16.255,16.308,16.626,17.686,17.474,16.414,15.937,16.043,15.937,15.089,12.916,11.962,12.28,11.167,9.948,10.16,11.114,12.28
17.58,17.686,17.209,17.262,16.997,17.05,17.05,16.891,16.838,16.573,16.149,16.043,15.937,15.672,15.672,15.513,15.407,15.407,15.46,15.354,15.725,18.428,24.258,24.311,24.205,25.795,25.477,20.177,15.407,15.195,15.036,14.718,14.771,16.679,16.785,16.679,16.626,16.573,16.785,16.891,16.679,16.308,16.096,16.626,17.633,17.262,16.52,15.831,15.99,15.937,15.301,13.393,12.598,11.75,11.008,10.478,10.213,11.167,11.538
19.912,19.011,18.322,17.845,17.368,17.474,16.997,16.891,17.103,16.679,16.414,16.255,16.043,15.619,15.672,15.46,15.248,15.248,15.248,15.248,15.672,19.223,24.788,25.212,25.424,27.332,27.067,22.986,16.308,15.301,15.089,14.877,14.347,16.732,16.785,16.838,16.679,16.944,16.785,16.573,17.05,16.573,15.831,16.679,17.209,17.262,16.626,15.778,15.937,16.149,15.672,14.135,12.439,11.379,11.326,10.955,10.902,11.061,10.955
26.431,25.106,23.304,21.502,20.018,18.64,18.375,17.845,17.315,17.209,16.52,16.202,16.202,15.99,15.566,15.46,15.46,15.513,15.566,15.619,16.096,19.859,24.682,25.636,26.855,29.187,28.392,25.689,17.792,15.672,15.354,15.142,14.665,16.997,17.156,17.103,17.156,17.209,17.368,16.891,17.103,16.573,16.043,16.679,17.474,17.633,16.785,16.202,16.308,16.096,15.778,14.294,11.856,11.962,11.644,11.114,10.743,11.22,11.167
30.777,30.406,30.141,28.392,26.166,24.046,22.403,20.866,19.435,18.481,17.209,16.626,16.467,16.202,15.99,15.937,15.725,15.725,15.778,16.096,16.573,21.714,25.212,26.06,28.074,30.3,29.399,28.657,23.516,17.951,16.202,15.619,14.771,16.944,17.262,17.209,17.209,17.368,17.527,17.209,17.209,16.891,16.414,16.785,17.315,17.58,17.103,16.785,16.838,16.732,16.255,14.718,12.174,11.644,11.644,10.955,10.478,10.743,10.849
33.639,31.89,31.625,30.088,29.134,27.968,26.802,25.954,24.523,22.244,19.488,16.891,16.52,16.308,16.096,15.937,15.884,15.884,15.831,16.255,17.209,23.887,25.954,26.325,29.558,30.247,29.717,29.664,27.12,24.682,21.82,19.753,17.209,17.951,17.633,17.58,17.58,17.792,17.898,17.58,17.633,17.527,17.156,17.845,18.905,19.594,19.594,18.746,17.474,16.944,16.52,15.036,12.492,11.75,11.591,11.008,10.531,10.902,11.008
39.045,33.692,35.6,32.95,31.572,28.975,28.392,27.491,25.371,24.046,21.29,16.679,16.149,15.884,15.725,15.513,15.566,15.407,15.566,16.149,18.057,24.682,25.371,26.484,28.604,29.293,29.346,28.339,26.378,25.477,24.47,23.993,23.41,21.449,21.184,20.866,20.177,19.912,19.806,20.654,20.336,21.608,21.396,21.502,21.661,22.032,22.562,22.138,20.707,18.852,17.421,16.043,13.287,12.439,11.962,11.167,10.69,10.69,10.955
33.374,31.837,36.872,36.395,32.897,30.83,31.89,30.459,30.088,24.947,20.601,16.308,15.513,15.248,15.142,15.089,15.036,14.983,14.983,15.46,18.481,24.205,24.47,25.371,26.749,27.279,26.802,26.007,24.735,24.417,23.781,24.523,23.357,23.94,22.774,23.145,21.979,22.774,22.774,23.993,23.463,25.212,24.523,23.781,24.311,23.94,23.251,22.615,22.191,21.767,21.449,20.919,19.223,17.898,15.99,13.87,12.227,11.432,11.114
30.618,29.876,30.459,29.611,29.452,28.763,29.982,29.505,29.77,25.53,21.025,15.831,15.036,14.93,14.665,14.506,14.4,14.188,14.4,14.824,18.746,24.47,23.092,23.304,23.622,23.887,24.364,24.364,24.046,23.675,23.463,24.311,23.516,23.039,22.35,23.145,23.198,24.417,23.304,24.523,24.311,25.318,25.106,25.159,25.212,24.576,23.675,22.933,22.774,22.827,22.88,23.092,22.933,22.562,21.661,21.29,19.541,17.792,16.255
31.678,29.77,30.088,29.558,28.445,27.597,27.597,27.544,27.809,24.311,21.29,16.096,14.665,14.612,14.347,14.294,14.082,14.029,14.241,14.612,18.216,23.993,22.827,22.297,22.403,22.509,23.357,23.675,23.94,23.622,22.986,23.94,24.947,24.046,23.834,23.463,23.357,25.371,24.152,24.417,25.053,25.159,25.424,25.265,25.159,24.311,23.463,23.039,23.304,23.463,23.781,23.993,23.887,22.933,22.668,22.297,22.032,21.82,21.714
38.091,31.837,32.579,31.837,28.498,28.657,28.657,28.445,28.392,23.781,20.813,16.149,15.142,14.824,14.665,14.612,14.188,14.294,14.4,14.665,19.594,24.47,23.569,23.198,23.304,22.933,23.516,23.94,24.205,23.41,23.675,24.258,25.424,24.47,24.311,23.94,23.251,24.629,24.576,23.993,25.53,25.371,26.166,25.901,25.318,24.788,24.258,24.099,24.205,24.364,25.159,24.841,24.788,24.47,23.516,22.933,22.615,22.509,22.509
35.865,30.353,34.911,33.109,29.293,29.346,29.717,29.611,28.657,25.53,22.244,17.103,18.11,18.269,18.163,18.852,18.163,15.513,14.506,14.824,21.131,23.887,23.145,23.039,22.827,22.615,23.251,23.993,24.205,24.152,24.735,24.629,24.523,24.417,23.887,23.41,22.827,23.304,24.629,23.675,25.53,25.265,26.325,25.954,25.954,25.212,24.894,24.894,24.894,25.318,25.848,25.901,25.53,25,24.682,23.41,22.933,22.774,22.35
29.399,26.749,28.233,28.021,25.583,26.06,26.431,26.59,25.636,23.145,21.555,21.555,23.463,26.272,27.809,27.65,26.855,22.297,17.262,17.262,22.456,24.099,24.258,23.781,22.88,22.509,22.085,22.562,22.456,23.304,24.576,24.099,23.781,23.675,23.41,22.403,21.714,22.191,23.993,23.728,25.424,24.894,24.576,24.629,24.894,24.523,23.94,23.887,24.576,25,25.742,25.689,25.689,25.424,24.629,23.993,22.986,22.774,22.615
21.661,21.29,21.237,21.502,20.707,20.707,20.707,20.601,20.389,20.336,21.025,23.304,28.286,30.618,30.565,29.823,28.763,28.18,26.166,26.113,23.569,21.873,22.668,23.516,23.251,22.986,22.88,22.721,22.35,22.509,23.41,23.251,23.092,22.085,22.403,21.873,21.237,21.661,23.304,23.94,26.325,25.159,24.364,24.152,24.629,24.735,23.516,23.198,23.251,24.311,24.947,24.894,25.265,24.947,24.894,24.417,23.728,23.039,22.615
18.216,18.004,17.951,17.951,17.474,17.633,17.474,17.686,17.58,17.739,21.661,25,31.36,31.731,31.625,30.724,29.611,28.392,28.233,26.06,28.816,25.053,22.721,22.668,22.297,22.35,22.191,22.191,22.138,22.297,22.456,22.456,22.403,21.82,21.714,21.449,20.972,22.085,22.933,23.834,26.749,25.583,24.576,24.47,24.894,25.636,25.106,23.569,23.41,23.728,24.364,24.788,24.682,24.364,24.417,24.576,24.364,24.046,23.463
17.474,17.262,16.997,16.838,17.05,16.679,17.05,16.944,16.891,17.739,21.873,24.682,31.996,32.579,32.208,28.763,27.915,28.551,29.081,28.392,30.353,26.113,22.933,22.721,22.933,22.668,22.35,22.085,22.138,22.297,22.509,22.562,22.244,21.608,21.502,21.237,21.184,22.509,23.41,24.099,26.59,26.219,25.159,24.576,24.099,24.788,24.788,25.159,24.947,24.947,24.947,25,24.735,22.827,21.343,22.085,22.615,22.668,22.721
17.103,17.156,16.838,16.838,16.626,16.732,16.838,16.785,16.626,17.474,20.813,24.099,31.943,32.897,32.844,31.201,29.77,28.869,30.141,27.491,27.226,23.357,23.145,23.569,23.251,23.357,23.304,22.933,22.35,22.35,22.668,22.721,22.509,22.138,22.403,21.979,21.873,22.88,24.046,24.311,26.59,26.484,25.53,25.053,24.523,24.205,23.887,23.198,23.728,24.258,24.576,25.265,24.894,22.933,19.488,17.527,17.103,16.732,16.626
16.944,16.891,16.626,16.626,16.573,16.467,16.467,16.414,16.361,16.732,18.481,22.138,26.272,30.883,31.572,30.565,29.664,28.975,26.961,26.537,24.841,23.675,24.364,24.629,24.735,25.212,25.265,24.205,23.463,23.039,22.88,23.092,23.198,22.933,23.251,23.41,23.198,23.834,24.311,24.947,26.696,26.431,26.007,25.159,24.788,24.258,23.781,22.933,23.145,23.569,24.311,24.947,25.106,24.841,24.205,23.357,21.608,19.435,18.375
16.785,16.785,16.573,16.414,16.202,16.414,16.467,16.308,16.52,16.52,16.679,18.481,21.449,24.152,25.901,26.749,25.795,20.866,18.004,19.117,23.463,25.477,26.113,26.007,25.689,25.636,25.477,25.159,24.629,23.834,23.569,23.463,23.145,23.463,23.728,24.152,23.675,24.152,25.053,25.371,26.325,27.279,26.484,25.424,24.523,24.152,24.152,23.781,23.675,23.728,24.046,24.788,25.106,25.636,25.901,25.636,25.742,24.682,24.099
